source_kind,source_name,internal_path,type,size,stored_size,offset,compression_mode,compression,sha256,path_is_safe,path_issues
dat1,MASTER.DAT,ART/WALLS/STB007.FRM,image,1978,1819,210734628,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/STB008.FRM,image,4010,3369,210736447,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/STB009.FRM,image,2314,1847,210739816,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/STB010.FRM,image,4554,3058,210741663,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/STB011.FRM,image,1962,1692,210744721,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/STB012.FRM,image,4554,2916,210746413,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/STB013.FRM,image,2314,1577,210749329,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/STB014.FRM,image,4554,3099,210750906,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/STB015.FRM,image,2314,1707,210754005,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/STB016.FRM,image,5066,3451,210755712,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/STB017.FRM,image,1904,1345,210759163,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/STB018.FRM,image,3946,2283,210760508,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/STB019.FRM,image,2202,1847,210762791,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/STB020.FRM,image,2202,1536,210764638,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/STB021.FRM,image,2314,1920,210766174,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/STB022.FRM,image,2314,2026,210768094,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/STB023.FRM,image,2314,2010,210770120,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/STB024.FRM,image,2314,2042,210772130,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/STB025.FRM,image,5937,4920,210774172,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/STB026.FRM,image,2202,1473,210779092,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/STB027.FRM,image,4042,3888,210780565,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/STB028.FRM,image,2010,2010,210784453,0x20,none,,True,
dat1,MASTER.DAT,ART/WALLS/STB029.FRM,image,4042,3865,210786463,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/STB030.FRM,image,1994,1994,210790328,0x20,none,,True,
dat1,MASTER.DAT,ART/WALLS/STB031.FRM,image,4074,3863,210792322,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/STB032.FRM,image,2010,1991,210796185,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/STB033.FRM,image,4074,3873,210798176,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/STB034.FRM,image,2010,2010,210802049,0x20,none,,True,
dat1,MASTER.DAT,ART/WALLS/STB035.FRM,image,4138,3948,210804059,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/STB036.FRM,image,2266,2231,210808007,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/STB037.FRM,image,2282,2229,210810238,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/STB038.FRM,image,2282,2190,210812467,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/STB039.FRM,image,2282,2208,210814657,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/STB040.FRM,image,2282,2190,210816865,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/STB041.FRM,image,2282,2175,210819055,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/STELDO10.FRM,image,12845,4210,210821230,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/STELDOR1.FRM,image,13361,3009,210825440,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/STELDOR2.FRM,image,12044,3436,210828449,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/STELDOR3.FRM,image,10861,2466,210831885,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/STELDOR4.FRM,image,8629,2807,210834351,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/STELDOR5.FRM,image,11414,3350,210837158,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/STELDOR6.FRM,image,12845,3760,210840508,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/STELDOR7.FRM,image,7070,2137,210844268,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/STELDOR8.FRM,image,6554,2059,210846405,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/STELDOR9.FRM,image,11414,3991,210848464,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/STOP000.FRM,image,4106,1664,210852455,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/STOP001.FRM,image,1610,906,210854119,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/STOP002.FRM,image,3146,1597,210855025,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/STOP003.FRM,image,4106,1975,210856622,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/TFENC00.FRM,image,3018,2316,210858597,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/TFENC01.FRM,image,1482,1166,210860913,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/TFENC02.FRM,image,1482,1138,210862079,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/TFENC03.FRM,image,1594,1010,210863217,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/TFENC04.FRM,image,1594,920,210864227,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/TFENC05.FRM,image,3146,2359,210865147,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/TFENC06.FRM,image,3210,2383,210867506,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/TFENC07.FRM,image,1610,1107,210869889,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/TFENC08.FRM,image,1674,1032,210870996,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/TFENC09.FRM,image,3274,2175,210872028,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/TFENC10.FRM,image,3114,2156,210874203,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/TFENC11.FRM,image,1706,1179,210876359,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/TFENC12.FRM,image,1658,1336,210877538,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/TFENC13.FRM,image,3018,2385,210878874,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/TFENC14.FRM,image,3018,2552,210881259,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/TFENC15.FRM,image,3018,2397,210883811,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/TFENC16.FRM,image,1594,1161,210886208,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/TFENC17.FRM,image,1594,1267,210887369,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/TFENC18.FRM,image,1594,1294,210888636,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/TFENC19.FRM,image,1594,1162,210889930,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/VA1000.FRM,image,3626,1422,210891092,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/VA2000.FRM,image,3626,2179,210892514,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/VA2001.FRM,image,1786,1324,210894693,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/VA5000.FRM,image,3626,1491,210896017,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/VA5001.FRM,image,1786,760,210897508,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/VA6000.FRM,image,3626,1634,210898268,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/VA6001.FRM,image,1786,939,210899902,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/VA7000.FRM,image,3626,1732,210900841,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/VA7001.FRM,image,1786,991,210902573,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/VAW1000.FRM,image,3626,1586,210903564,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/VAW1001.FRM,image,1786,880,210905150,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/VAW1002.FRM,image,3626,1255,210906030,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/VAW1003.FRM,image,1786,769,210907285,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/VAW1004.FRM,image,4070,1857,210908054,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/VAW1005.FRM,image,1786,1065,210909911,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/VB1000.FRM,image,2010,1184,210910976,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/VB1001.FRM,image,2026,1316,210912160,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/VB3000.FRM,image,2010,1262,210913476,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/VB3001.FRM,image,2010,1233,210914738,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/VB4000.FRM,image,2026,1064,210915971,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/VB4001.FRM,image,2026,1128,210917035,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/VB4003.FRM,image,2026,1066,210918163,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/VB5000.FRM,image,2026,1123,210919229,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/VB5001.FRM,image,2026,1151,210920352,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/VCN1000.FRM,image,2026,1260,210921503,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/VCN1001.FRM,image,4010,2396,210922763,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/VCN1002.FRM,image,2042,1141,210925159,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/VCN2000.FRM,image,3658,1765,210926300,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/VCN2001.FRM,image,2042,1117,210928065,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/VCN2002.FRM,image,3818,2377,210929182,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/VCN2003.FRM,image,2148,1437,210931559,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/VCN3000.FRM,image,4138,1537,210932996,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/VCN4000.FRM,image,2978,1533,210934533,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/VCN6000.FRM,image,3902,1924,210936066,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/VD1000.FRM,image,3626,1783,210937990,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/VD1001.FRM,image,5690,1711,210939773,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/VD1002.FRM,image,2990,1355,210941484,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/VD2000.FRM,image,3949,1945,210942839,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/VD2001.FRM,image,2090,923,210944784,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/VD2002.FRM,image,2148,1202,210945707,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/VD5000.FRM,image,3626,1783,210946909,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/VD5001.FRM,image,5690,1382,210948692,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/VD5002.FRM,image,2990,1304,210950074,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/VD6000.FRM,image,3949,1744,210951378,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/VD6001.FRM,image,2090,794,210953122,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/VE1000.FRM,image,2512,1165,210953916,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/VE2000.FRM,image,3612,1719,210955081,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/VE3000.FRM,image,1876,842,210956800,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/VE4000.FRM,image,1754,982,210957642,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/VELVDR01.FRM,image,11666,3100,210958624,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/VELVDR02.FRM,image,4329,1909,210961724,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/VELVDR03.FRM,image,11666,5249,210963633,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/VELVDR04.FRM,image,4329,3312,210968882,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/VELVDR05.FRM,image,11449,3063,210972194,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/VELVDR06.FRM,image,4329,2043,210975257,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/VT1000.FRM,image,4362,2058,210977300,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/VT2000.FRM,image,4034,1921,210979358,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/VT3000.FRM,image,4463,2008,210981279,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/VT4000.FRM,image,4138,1637,210983287,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/VTX000.FRM,image,3856,1790,210984924,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/VX1000.FRM,image,4463,2029,210986714,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/WALLS.LST,index,15787,4397,210988743,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/WARE001.FRM,image,4330,1949,210993140,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/WARE002.FRM,image,4522,2047,210995089,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/WARE003.FRM,image,3662,1630,210997136,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/WARE004.FRM,image,3610,1425,210998766,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/WARE005.FRM,image,2346,971,211000191,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/WARE006.FRM,image,2378,909,211001162,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/WARE007.FRM,image,2330,821,211002071,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/WARE008.FRM,image,2362,976,211002892,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/WARE009.FRM,image,2458,1123,211003868,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/WARE010.FRM,image,4842,2057,211004991,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/WARE011.FRM,image,2346,1111,211007048,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/WARE012.FRM,image,4618,2097,211008159,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/WARE013.FRM,image,6653,1752,211010256,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/WARE014.FRM,image,1777,765,211012008,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/WARE015.FRM,image,1026,658,211012773,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/WARE016.FRM,image,9938,1699,211013431,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/WARE017.FRM,image,2026,1036,211015130,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/WARE018.FRM,image,6362,2207,211016166,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/WARE019.FRM,image,2694,1014,211018373,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/WARE020.FRM,image,5038,1593,211019387,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/YBK1000.FRM,image,3146,1157,211020980,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/YBK1001.FRM,image,1610,687,211022137,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/YBK1002.FRM,image,3146,1173,211022824,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/YBK1003.FRM,image,1610,639,211023997,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/YBK1004.FRM,image,3146,1791,211024636,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/YBK1005.FRM,image,1610,862,211026427,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/YBK1006.FRM,image,1642,963,211027289,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/YBK1007.FRM,image,1690,798,211028252,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/YBK1008.FRM,image,1610,621,211029050,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/YBK1009.FRM,image,1610,601,211029671,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/YBK1010.FRM,image,1610,578,211030272,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/YBK1011.FRM,image,2144,803,211030850,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/YBK1012.FRM,image,2099,602,211031653,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/YLF1000.FRM,image,1086,199,211032255,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/YLF1001.FRM,image,5030,2276,211032454,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/YLF1002.FRM,image,1866,1354,211034730,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/YLF1003.FRM,image,1418,666,211036084,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/YLF1004.FRM,image,374,206,211036750,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/YLF1005.FRM,image,1658,1076,211036956,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/YLF1006.FRM,image,1850,1189,211038032,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/YLF1007.FRM,image,3434,2485,211039221,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/YLF1008.FRM,image,1642,1245,211041706,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/YLF1009.FRM,image,3306,2456,211042951,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/YLF1010.FRM,image,1578,1168,211045407,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/YLF1011.FRM,image,3338,2336,211046575,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/YLF1012.FRM,image,1658,1308,211048911,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/YLF1013.FRM,image,5024,2396,211050219,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/YRT1003.FRM,image,1740,1274,211052615,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/YRT1004.FRM,image,2108,1449,211053889,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/YRT1005.FRM,image,1818,1297,211055338,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/YRT1009.FRM,image,3242,1556,211056635,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/YRT1011.FRM,image,1784,1218,211058191,0x40,lzss,,True,
dat1,MASTER.DAT,ART/WALLS/YRT1012.FRM,image,1610,1260,211059409,0x40,lzss,,True,
dat1,MASTER.DAT,DATA/AI.TXT,other,46646,10419,211069961,0x40,lzss,,True,
dat1,MASTER.DAT,DATA/BADWORDS.TXT,other,898,505,211080380,0x40,lzss,,True,
dat1,MASTER.DAT,DATA/KILL13B.ACM,audio,95457,95457,211080885,0x20,none,,True,
dat1,MASTER.DAT,DATA/MAPPER2.LBM,other,54544,16618,211176342,0x40,lzss,,True,
dat1,MASTER.DAT,DATA/VAULT13.GAM,other,37357,10810,211192960,0x40,lzss,,True,
dat1,MASTER.DAT,MAPS/BRODEAD.MAP,map,111808,22026,211234907,0x40,lzss,,True,
dat1,MASTER.DAT,MAPS/BROHD12.GAM,other,1052,382,211256933,0x40,lzss,,True,
dat1,MASTER.DAT,MAPS/BROHD12.MAP,map,417760,84007,211257315,0x40,lzss,,True,
dat1,MASTER.DAT,MAPS/BROHD34.GAM,other,1053,389,211341322,0x40,lzss,,True,
dat1,MASTER.DAT,MAPS/BROHD34.MAP,map,422088,85196,211341711,0x40,lzss,,True,
dat1,MASTER.DAT,MAPS/BROHDENT.GAM,other,130,87,211426907,0x40,lzss,,True,
dat1,MASTER.DAT,MAPS/BROHDENT.MAP,map,146744,27712,211426994,0x40,lzss,,True,
dat1,MASTER.DAT,MAPS/CARAVAN.MAP,map,43936,5613,211454706,0x40,lzss,,True,
dat1,MASTER.DAT,MAPS/CAVES.GAM,other,110,73,211460319,0x40,lzss,,True,
dat1,MASTER.DAT,MAPS/CAVES.MAP,map,184184,37981,211460392,0x40,lzss,,True,
dat1,MASTER.DAT,MAPS/CHILDEAD.MAP,map,70256,12070,211498373,0x40,lzss,,True,
dat1,MASTER.DAT,MAPS/CHILDRN1.MAP,map,316352,65482,211510443,0x40,lzss,,True,
dat1,MASTER.DAT,MAPS/CHILDRN2.MAP,map,198916,31591,211575925,0x40,lzss,,True,
dat1,MASTER.DAT,MAPS/CITY1.MAP,map,183440,38718,211607516,0x40,lzss,,True,
dat1,MASTER.DAT,MAPS/COAST1.MAP,map,104240,19142,211646234,0x40,lzss,,True,
dat1,MASTER.DAT,MAPS/COAST2.MAP,map,104512,19002,211665376,0x40,lzss,,True,
dat1,MASTER.DAT,MAPS/COLATRUK.MAP,map,113336,21102,211684378,0x40,lzss,,True,
dat1,MASTER.DAT,MAPS/DESCRVN1.MAP,map,388456,68902,211705480,0x40,lzss,,True,
dat1,MASTER.DAT,MAPS/DESCRVN2.MAP,map,381624,66408,211774382,0x40,lzss,,True,
dat1,MASTER.DAT,MAPS/DESCRVN3.MAP,map,387168,68511,211840790,0x40,lzss,,True,
dat1,MASTER.DAT,MAPS/DESCRVN4.MAP,map,388680,68543,211909301,0x40,lzss,,True,
dat1,MASTER.DAT,MAPS/DESERT1.MAP,map,128200,23421,211977844,0x40,lzss,,True,
dat1,MASTER.DAT,MAPS/DESERT2.MAP,map,130936,23831,212001265,0x40,lzss,,True,
dat1,MASTER.DAT,MAPS/DESERT3.MAP,map,130376,23603,212025096,0x40,lzss,,True,
dat1,MASTER.DAT,MAPS/DETHCLAW.MAP,map,155144,30293,212048699,0x40,lzss,,True,
dat1,MASTER.DAT,MAPS/FOOT.MAP,map,80720,14653,212078992,0x40,lzss,,True,
dat1,MASTER.DAT,MAPS/FSAUSER.MAP,map,114036,20512,212093645,0x40,lzss,,True,
dat1,MASTER.DAT,MAPS/GLOW1.MAP,map,503288,98144,212114157,0x40,lzss,,True,
dat1,MASTER.DAT,MAPS/GLOW2.GAM,other,132,85,212212301,0x40,lzss,,True,
dat1,MASTER.DAT,MAPS/GLOW2.MAP,map,506620,98858,212212386,0x40,lzss,,True,
dat1,MASTER.DAT,MAPS/GLOWENT.GAM,other,113,71,212311244,0x40,lzss,,True,
dat1,MASTER.DAT,MAPS/GLOWENT.MAP,map,133556,25235,212311315,0x40,lzss,,True,
dat1,MASTER.DAT,MAPS/HALLDED.GAM,other,792,429,212336550,0x40,lzss,,True,
dat1,MASTER.DAT,MAPS/HALLDED.MAP,map,478468,104923,212336979,0x40,lzss,,True,
dat1,MASTER.DAT,MAPS/HALLDED1.GAM,other,727,394,212441902,0x40,lzss,,True,
dat1,MASTER.DAT,MAPS/HALLDED1.VAR,other,481,301,212442296,0x40,lzss,,True,
dat1,MASTER.DAT,MAPS/HOTEL.GAM,other,582,225,212442597,0x40,lzss,,True,
dat1,MASTER.DAT,MAPS/HOTEL.MAP,map,367276,76988,212442822,0x40,lzss,,True,
dat1,MASTER.DAT,MAPS/HUBDTOWN.GAM,other,86,60,212519810,0x40,lzss,,True,
dat1,MASTER.DAT,MAPS/HUBDWNTN.GAM,other,3122,1250,212519870,0x40,lzss,,True,
dat1,MASTER.DAT,MAPS/HUBDWNTN.MAP,map,420208,92365,212521120,0x40,lzss,,True,
dat1,MASTER.DAT,MAPS/HUBENT.GAM,other,250,147,212613485,0x40,lzss,,True,
dat1,MASTER.DAT,MAPS/HUBENT.MAP,map,248748,54586,212613632,0x40,lzss,,True,
dat1,MASTER.DAT,MAPS/HUBHEIGT.GAM,other,360,195,212668218,0x40,lzss,,True,
dat1,MASTER.DAT,MAPS/HUBHEIGT.MAP,map,129920,28440,212668413,0x40,lzss,,True,
dat1,MASTER.DAT,MAPS/HUBMIS1.MAP,map,161844,32407,212696853,0x40,lzss,,True,
dat1,MASTER.DAT,MAPS/HUBOLDTN.GAM,other,421,241,212729260,0x40,lzss,,True,
dat1,MASTER.DAT,MAPS/HUBOLDTN.MAP,map,310256,64793,212729501,0x40,lzss,,True,
dat1,MASTER.DAT,MAPS/HUBWATER.GAM,other,366,264,212794294,0x40,lzss,,True,
dat1,MASTER.DAT,MAPS/HUBWATER.MAP,map,250848,55492,212794558,0x40,lzss,,True,
dat1,MASTER.DAT,MAPS/JUNKCSNO.GAM,other,953,498,212850050,0x40,lzss,,True,
dat1,MASTER.DAT,MAPS/JUNKCSNO.MAP,map,275184,61646,212850548,0x40,lzss,,True,
dat1,MASTER.DAT,MAPS/JUNKCSNO.VAR,other,338,210,212912194,0x40,lzss,,True,
dat1,MASTER.DAT,MAPS/JUNKDEMO.MAP,map,220380,48379,212912404,0x40,lzss,,True,
dat1,MASTER.DAT,MAPS/JUNKENT.GAM,other,750,392,212960783,0x40,lzss,,True,
dat1,MASTER.DAT,MAPS/JUNKENT.MAP,map,295872,61525,212961175,0x40,lzss,,True,
dat1,MASTER.DAT,MAPS/JUNKKILL.GAM,other,971,495,213022700,0x40,lzss,,True,
dat1,MASTER.DAT,MAPS/JUNKKILL.MAP,map,257288,56425,213023195,0x40,lzss,,True,
dat1,MASTER.DAT,MAPS/JUNKKILL.VAR,other,616,381,213079620,0x40,lzss,,True,
dat1,MASTER.DAT,MAPS/LAADYTUM.GAM,other,286,219,213080001,0x40,lzss,,True,
dat1,MASTER.DAT,MAPS/LAADYTUM.MAP,map,415072,89523,213080220,0x40,lzss,,True,
dat1,MASTER.DAT,MAPS/LABLADES.MAP,map,223596,49515,213169743,0x40,lzss,,True,
dat1,MASTER.DAT,MAPS/LAFOLLWR.GAM,other,238,164,213219258,0x40,lzss,,True,
dat1,MASTER.DAT,MAPS/LAFOLLWR.MAP,map,283160,58229,213219422,0x40,lzss,,True,
dat1,MASTER.DAT,MAPS/LAGUNRUN.GAM,other,170,132,213277651,0x40,lzss,,True,
dat1,MASTER.DAT,MAPS/LAGUNRUN.MAP,map,245960,52744,213277783,0x40,lzss,,True,
dat1,MASTER.DAT,MAPS/LARIPPER.GAM,other,318,228,213330527,0x40,lzss,,True,
dat1,MASTER.DAT,MAPS/LARIPPER.MAP,map,251140,49573,213330755,0x40,lzss,,True,
dat1,MASTER.DAT,MAPS/MBDEAD.MAP,map,119028,23587,213380328,0x40,lzss,,True,
dat1,MASTER.DAT,MAPS/MBENT.GAM,other,519,300,213403915,0x40,lzss,,True,
dat1,MASTER.DAT,MAPS/MBENT.MAP,map,127500,25372,213404215,0x40,lzss,,True,
